Source_Name,RAJ2000,DEJ2000,GLON,GLAT,P0,dP0,P1,dP1,Dist,Edot,Bsurf,Catalog,BLC,RLC,gmax,gradLC
4FGL J0437.2-4715 ,69.3135986328125,-47.25450134277344,253.3972625732422,-41.96504592895508,0.005757451936712637,1.7e-17,5.729215e-20,1.7e-25,0.157,1.2e+34,580850185.7436775,Fermi,28044.09779042294,274.6255164066485,451973824.3038386,188833.59599976233
4FGL J0418.9+6636 ,64.72540283203125,66.60009765625,141.52462768554688,11.549908638000488,,,,,,,,Fermi,,,,
4FGL J0359.4+5414 ,59.863800048828125,54.248199462890625,148.234130859375,0.8850915431976318,0.079427232292,1.3e-12,1.67336e-14,7e-20,,1.3e+36,1165952393436.2227,Fermi,21440.79249014589,3788.6108168531,4767072454.706074,215963.11509265655
4FGL J0357.8+3204 ,59.46049880981445,32.08330154418945,162.75955200195312,-16.015846252441406,0.4441044988,6e-10,1.3037e-14,2e-17,0.835,5.9e+33,2433508294834.432,Fermi,256.0033313495397,21183.40346773322,318252833.6062593,1976410.6780478489
4FGL J0340.3+4130 ,55.0989990234375,41.50910186767578,153.78671264648438,-11.023722648620605,0.003299339366490734,1.7e-17,7.047e-21,1.2e-24,1.603,7.7e+33,154211599.60757238,Fermi,39564.381332180456,157.37565632908317,365403630.2392074,158981.94668072567
4FGL J0312.1-0921 ,48.02799987792969,-9.354100227355957,191.49574279785156,-52.37002944946289,0.003704,0.0,1.972e-20,0.0,0.817,1.5e+34,273331922.5871609,Fermi,49561.64651140186,176.67762127268915,513875832.77461797,142045.38789376686
4FGL J0621.2+2512 ,95.31340026855469,25.207500457763672,187.15121459960938,5.07479190826416,0.0027217879391872,4e-16,2.483e-20,3e-23,1.641,4.9e+34,262915938.22446376,Fermi,120149.60907882322,129.82694889424656,915415237.4244735,91230.24033123617
4FGL J0307.8+7443 ,46.9724006652832,74.7166976928711,131.70382690429688,14.219042778015137,,,,,,,,Fermi,,,,
4FGL J0251.0+2605 ,42.75870132446289,26.093599319458008,153.88417053222656,-29.494312286376953,0.0025415543469461,3e-16,7.572e-21,8e-24,1.17,1.8e+34,140299594.2021999,Fermi,78745.63984563976,121.22996121860149,560231348.5520324,112690.35367261633
4FGL J0248.6+4230 ,42.15439987182617,42.5,144.89712524414062,-15.319082260131836,0.0026008347856317,3e-16,1.6873e-20,5e-24,1.853,3.8e+34,211862429.24662915,Fermi,110964.473280605,124.05758727016016,807863916.896126,94930.99262316876
